year,month,day,hour,condition,temperature,rel_hum,wind_speed,wind_dir,pressure,precipitation
2022,5,4,20,1.0,20.0,65.0,0.0,119.0,1009.0,0.0
2022,5,4,21,1.0,18.5,83.0,0.0,127.0,1009.0,0.0
2022,5,4,22,1.0,17.5,91.0,0.2,138.0,1010.0,0.0
2022,5,4,23,1.0,17.4,88.0,0.7,156.0,1010.0,0.0
2022,5,5,0,1.0,16.5,91.0,0.3,151.0,1010.0,0.0
2022,5,5,1,2.0,16.0,93.0,0.0,196.0,1009.0,0.0
2022,5,5,2,1.0,15.7,93.0,0.9,164.0,1009.0,0.0
2022,5,5,3,1.0,18.2,72.0,1.9,140.0,1008.0,0.0
2022,5,5,4,1.0,17.9,73.0,1.5,129.0,1008.0,0.0
2022,5,5,5,1.0,16.1,83.0,1.5,129.0,1008.0,0.0
2022,5,5,6,1.0,15.5,89.0,1.4,133.0,1009.0,0.0
2022,5,5,7,1.0,20.2,71.0,1.6,140.0,1009.0,0.0
2022,5,5,8,1.0,23.3,58.0,2.1,129.0,1009.0,0.0
2022,5,5,9,1.0,25.4,44.0,3.8,146.0,1009.0,0.0
2022,5,5,10,1.0,27.2,41.0,2.9,162.0,1009.0,0.0
2022,5,5,11,1.0,28.4,34.0,3.4,189.0,1009.0,0.0
2022,5,5,12,1.0,29.4,35.0,3.6,195.0,1008.0,0.0
2022,5,5,13,1.0,29.7,34.0,3.5,211.0,1007.0,0.0
2022,5,5,14,1.0,30.3,35.0,3.6,212.0,1007.0,0.0
2022,5,5,15,1.0,30.6,33.0,2.8,205.0,1006.0,0.0
2022,5,5,16,1.0,30.8,30.0,3.2,202.0,1005.0,0.0
2022,5,5,17,1.0,30.9,29.0,2.2,201.0,1005.0,0.0
2022,5,5,18,1.0,30.9,29.0,2.2,201.0,1005.0,0.0
2022,5,5,19,1.0,26.5,51.0,0.9,198.0,1005.0,0.0
2022,5,5,20,1.0,21.8,71.0,0.5,127.0,1005.0,0.0
2022,5,5,21,1.0,20.5,79.0,1.4,118.0,1006.0,0.0
2022,5,5,22,1.0,19.7,70.0,1.3,121.0,1006.0,0.0
2022,5,5,23,1.0,21.6,60.0,1.8,130.0,1006.0,0.0
2022,5,6,0,1.0,18.3,80.0,0.6,161.0,1006.0,0.0
2022,5,6,1,1.0,22.7,56.0,2.1,154.0,1006.0,0.0
2022,5,6,2,1.0,20.3,67.0,1.6,125.0,1006.0,0.0
2022,5,6,3,1.0,18.1,80.0,1.2,137.0,1005.0,0.0
2022,5,6,4,1.0,17.5,84.0,1.5,135.0,1005.0,0.0
2022,5,6,5,1.0,16.6,87.0,1.2,130.0,1005.0,0.0
2022,5,6,6,1.0,19.1,73.0,1.0,139.0,1006.0,0.0
2022,5,6,7,1.0,22.5,67.0,0.9,127.0,1006.0,0.0
2022,5,6,8,1.0,24.8,56.0,2.0,127.0,1007.0,0.0
2022,5,6,9,1.0,26.8,45.0,3.7,155.0,1007.0,0.0
2022,5,6,10,1.0,28.2,42.0,3.5,143.0,1007.0,0.0
2022,5,6,11,1.0,29.8,38.0,3.1,213.0,1007.0,0.0
2022,5,6,12,1.0,30.2,37.0,4.4,197.0,1006.0,0.0
2022,5,6,13,1.0,30.9,38.0,3.7,171.0,1006.0,0.0
2022,5,6,14,1.0,31.7,36.0,4.2,195.0,1006.0,0.0
2022,5,6,15,1.0,32.2,34.0,2.7,199.0,1005.0,0.0
2022,5,6,16,1.0,32.8,31.0,2.0,223.0,1005.0,0.0
2022,5,6,17,1.0,32.3,34.0,1.5,202.0,1005.0,0.0
2022,5,6,18,1.0,31.3,39.0,1.7,136.0,1005.0,0.0
2022,5,6,19,1.0,26.9,62.0,0.0,79.0,1005.0,0.0
2022,5,6,20,1.0,23.6,80.0,0.7,147.0,1006.0,0.0
2022,5,6,21,1.0,22.9,75.0,0.3,139.0,1007.0,0.0
2022,5,6,22,1.0,21.8,84.0,0.4,149.0,1007.0,0.0
2022,5,6,23,1.0,22.1,73.0,1.4,111.0,1008.0,0.0
2022,5,7,0,1.0,21.8,76.0,0.8,160.0,1008.0,0.0
2022,5,7,1,1.0,21.8,76.0,0.8,160.0,1008.0,0.0
2022,5,7,2,1.0,19.8,89.0,0.4,15.0,1008.0,0.0
2022,5,7,3,1.0,19.7,90.0,0.0,94.0,1008.0,0.0
2022,5,7,4,1.0,19.4,91.0,0.0,71.0,1008.0,0.0
2022,5,7,5,1.0,18.9,94.0,0.6,90.0,1008.0,0.0
2022,5,7,6,1.0,19.3,89.0,0.8,88.0,1009.0,0.0
2022,5,7,7,1.0,23.0,66.0,0.3,62.0,1010.0,0.0
2022,5,7,8,1.0,25.3,56.0,3.0,53.0,1011.0,0.0
2022,5,7,9,1.0,25.8,56.0,3.3,50.0,1012.0,0.0
2022,5,7,10,1.0,27.0,54.0,3.6,63.0,1012.0,0.0
2022,5,7,11,1.0,27.8,53.0,2.2,65.0,1012.0,0.0
2022,5,7,12,1.0,29.6,43.0,2.3,40.0,1011.0,0.0
2022,5,7,13,1.0,29.0,55.0,3.3,12.0,1011.0,0.0
2022,5,7,14,1.0,28.4,55.0,3.9,29.0,1010.0,0.0
2022,5,7,15,1.0,28.4,55.0,3.9,29.0,1010.0,0.0
2022,5,7,16,1.0,30.0,49.0,3.3,11.0,1009.0,0.0
2022,5,7,17,1.0,29.4,51.0,3.7,31.0,1009.0,0.0
2022,5,7,18,1.0,27.6,55.0,4.2,36.0,1009.0,0.0
2022,5,7,19,1.0,26.4,54.0,4.2,36.0,1010.0,0.0
2022,5,7,20,1.0,25.4,60.0,2.3,44.0,1011.0,0.0
2022,5,7,21,1.0,25.3,62.0,1.7,53.0,1011.0,0.0
2022,5,7,22,1.0,24.8,65.0,2.3,20.0,1011.0,0.0
2022,5,7,23,1.0,23.8,72.0,2.4,31.0,1011.0,0.0
2022,5,8,0,1.0,23.1,76.0,1.4,65.0,1011.0,0.0
2022,5,8,1,1.0,23.2,77.0,1.6,51.0,1011.0,0.0
2022,5,8,2,1.0,23.1,79.0,1.8,27.0,1010.0,0.0
2022,5,8,3,1.0,22.5,79.0,1.8,33.0,1010.0,0.0
2022,5,8,4,1.0,22.0,81.0,1.9,21.0,1010.0,0.0
2022,5,8,5,1.0,21.5,82.0,1.5,24.0,1010.0,0.0
2022,5,8,6,1.0,21.1,84.0,1.0,39.0,1011.0,0.0
2022,5,8,7,1.0,21.1,83.0,2.6,37.0,1011.0,0.0
2022,5,8,8,1.0,22.6,76.0,2.4,27.0,1012.0,0.0
2022,5,8,9,1.0,23.5,70.0,3.2,53.0,1012.0,0.0
2022,5,8,10,1.0,24.7,67.0,3.2,45.0,1012.0,0.0
2022,5,8,11,1.0,25.7,65.0,2.0,63.0,1012.0,0.0
2022,5,8,12,1.0,26.4,61.0,2.9,101.0,1011.0,0.0
2022,5,8,13,1.0,27.2,60.0,2.6,126.0,1010.0,0.0
2022,5,8,14,1.0,28.1,57.0,2.0,92.0,1009.0,0.0
2022,5,8,15,1.0,27.9,59.0,1.4,99.0,1008.0,0.0
2022,5,8,16,1.0,26.7,65.0,2.6,125.0,1008.0,0.0
2022,5,8,17,1.0,26.7,64.0,2.6,140.0,1008.0,0.0
2022,5,8,18,1.0,26.0,68.0,2.3,133.0,1008.0,0.0
2022,5,8,19,1.0,25.1,70.0,1.9,141.0,1008.0,0.0
2022,5,8,20,1.0,24.7,74.0,1.5,96.0,1009.0,0.0
2022,5,8,21,1.0,23.0,77.0,3.6,43.0,1010.0,0.0
2022,5,8,22,1.0,22.2,78.0,3.1,58.0,1011.0,0.0
2022,5,8,23,1.0,21.8,79.0,3.9,52.0,1011.0,0.0
2022,5,9,0,1.0,21.3,82.0,2.5,36.0,1011.0,0.0
2022,5,9,1,1.0,21.0,81.0,3.5,39.0,1011.0,0.0
2022,5,9,2,1.0,21.0,80.0,2.5,40.0,1010.0,0.0
2022,5,9,3,1.0,20.8,82.0,3.5,41.0,1010.0,0.0
2022,5,9,4,1.0,20.4,83.0,3.8,52.0,1009.0,0.0
2022,5,9,5,1.0,20.3,84.0,3.7,31.0,1010.0,0.0
2022,5,9,6,1.0,19.1,83.0,3.6,24.0,1011.0,0.0
2022,5,9,7,1.0,18.0,81.0,3.8,27.0,1011.0,0.0
2022,5,9,8,1.0,18.1,80.0,2.8,32.0,1012.0,0.0
2022,5,9,9,1.0,17.9,78.0,3.8,24.0,1012.0,0.0
2022,5,9,10,1.0,17.7,76.0,4.1,23.0,1012.0,0.0
2022,5,9,11,1.0,18.9,70.0,3.9,39.0,1012.0,0.0
2022,5,9,12,1.0,18.1,73.0,2.9,37.0,1011.0,0.0
2022,5,9,13,1.0,17.9,76.0,2.5,8.0,1011.0,0.0
2022,5,9,14,1.0,18.2,74.0,3.3,28.0,1010.0,0.0
2022,5,9,15,0.0,18.1,80.0,3.7,16.0,1010.0,0.0
2022,5,9,16,1.0,17.8,82.0,3.2,19.0,1010.0,0.0
2022,5,9,17,2.0,16.1,94.0,3.8,9.0,1010.0,0.0
2022,5,9,18,1.0,15.9,95.0,4.1,43.0,1009.0,0.1
2022,5,9,19,1.0,15.5,92.0,4.0,25.0,1010.0,0.1
2022,5,9,20,1.0,15.6,90.0,2.8,5.0,1011.0,0.0
2022,5,9,21,2.0,14.9,95.0,2.4,338.0,1011.0,0.0
2022,5,9,22,1.0,15.0,88.0,3.3,354.0,1011.0,0.0
2022,5,9,23,1.0,14.4,94.0,2.3,351.0,1011.0,0.9
2022,5,10,0,1.0,13.8,97.0,1.8,348.0,1011.0,0.4
2022,5,10,1,2.0,13.7,98.0,2.2,345.0,1010.0,0.0
2022,5,10,2,2.0,13.8,98.0,1.8,349.0,1010.0,0.0
2022,5,10,3,2.0,13.7,98.0,2.1,346.0,1009.0,0.0
2022,5,10,4,2.0,13.6,97.0,1.9,338.0,1009.0,0.0
2022,5,10,5,2.0,13.6,98.0,2.2,350.0,1009.0,0.0
2022,5,10,6,2.0,13.6,99.0,2.8,2.0,1009.0,0.1
2022,5,10,7,2.0,14.0,98.0,2.4,14.0,1010.0,0.0
2022,5,10,8,1.0,14.1,96.0,2.9,45.0,1010.0,0.0
2022,5,10,9,1.0,14.8,94.0,2.3,20.0,1010.0,0.0
2022,5,10,10,1.0,15.6,90.0,2.8,4.0,1010.0,0.0
2022,5,10,11,1.0,16.1,87.0,2.5,1.0,1011.0,0.0
2022,5,10,12,1.0,16.8,84.0,2.7,348.0,1010.0,0.0
2022,5,10,13,1.0,17.7,80.0,2.9,355.0,1009.0,0.0
2022,5,10,14,1.0,18.0,79.0,2.9,358.0,1009.0,0.0
2022,5,10,15,1.0,18.8,76.0,2.3,19.0,1008.0,0.0
2022,5,10,16,1.0,19.4,74.0,2.1,40.0,1008.0,0.0
2022,5,10,17,1.0,20.2,71.0,1.7,116.0,1007.0,0.0
2022,5,10,18,1.0,19.9,74.0,1.6,358.0,1008.0,0.0
2022,5,10,19,1.0,19.3,79.0,0.2,5.0,1008.0,0.0
2022,5,10,20,1.0,18.7,82.0,1.0,22.0,1008.0,0.0
2022,5,10,21,1.0,18.9,79.0,1.3,47.0,1009.0,0.0
2022,5,10,22,1.0,18.7,81.0,1.4,24.0,1009.0,0.0
2022,5,10,23,1.0,17.7,84.0,2.1,8.0,1010.0,0.0
2022,5,11,0,1.0,16.9,86.0,1.8,37.0,1009.0,0.0
2022,5,11,1,1.0,16.4,88.0,1.6,33.0,1009.0,0.0
2022,5,11,2,2.0,15.6,94.0,0.0,341.0,1009.0,0.0
2022,5,11,3,1.0,16.7,88.0,1.0,36.0,1009.0,0.0
2022,5,11,4,1.0,16.8,89.0,0.6,318.0,1009.0,0.0
2022,5,11,5,1.0,16.9,90.0,1.4,343.0,1009.0,0.0
2022,5,11,6,1.0,17.1,90.0,1.6,355.0,1009.0,0.0
2022,5,11,7,2.0,17.2,92.0,1.4,345.0,1009.0,0.0
2022,5,11,8,2.0,18.5,84.0,1.5,50.0,1010.0,0.0
2022,5,11,9,1.0,20.2,77.0,1.9,41.0,1010.0,0.0
2022,5,11,10,1.0,21.4,71.0,2.3,353.0,1011.0,0.0
2022,5,11,11,1.0,21.7,72.0,1.8,3.0,1011.0,0.0
2022,5,11,12,1.0,22.1,71.0,1.8,34.0,1011.0,0.0
2022,5,11,13,1.0,22.6,68.0,1.2,45.0,1010.0,0.0
2022,5,11,14,1.0,22.7,67.0,0.7,160.0,1010.0,0.0
2022,5,11,15,1.0,23.3,66.0,0.6,48.0,1009.0,0.0
2022,5,11,16,1.0,23.7,64.0,2.7,40.0,1008.0,0.0
2022,5,11,17,1.0,23.4,66.0,2.3,34.0,1008.0,0.0
2022,5,11,18,1.0,22.7,70.0,2.5,13.0,1009.0,0.0
2022,5,11,19,1.0,22.1,70.0,3.2,32.0,1009.0,0.0
2022,5,11,20,1.0,21.5,70.0,3.1,56.0,1009.0,0.0
2022,5,11,21,1.0,21.0,72.0,3.1,23.0,1010.0,0.0
2022,5,11,22,1.0,21.0,72.0,3.1,23.0,1010.0,0.0
2022,5,11,23,1.0,20.0,76.0,2.7,48.0,1010.0,0.0
2022,5,12,0,1.0,19.6,78.0,2.4,35.0,1010.0,0.0
2022,5,12,1,1.0,19.2,81.0,1.5,36.0,1009.0,0.0
2022,5,12,2,1.0,18.4,84.0,1.4,24.0,1009.0,0.0
2022,5,12,3,1.0,17.2,91.0,1.0,335.0,1008.0,0.0
2022,5,12,4,2.0,17.5,92.0,1.1,303.0,1008.0,0.0
2022,5,12,5,1.0,17.5,91.0,1.3,355.0,1008.0,0.0
2022,5,12,6,2.0,17.4,92.0,1.5,335.0,1008.0,0.0
2022,5,12,7,1.0,17.8,91.0,0.9,338.0,1008.0,0.0
2022,5,12,8,1.0,18.2,89.0,1.3,340.0,1009.0,0.0
2022,5,12,9,1.0,19.4,83.0,2.3,8.0,1009.0,0.0
2022,5,12,10,1.0,20.5,80.0,1.9,356.0,1009.0,0.0
2022,5,12,11,1.0,21.3,78.0,2.0,14.0,1008.0,0.0
2022,5,12,12,1.0,21.7,72.0,1.5,341.0,1008.0,0.0
2022,5,12,13,1.0,23.2,68.0,0.8,20.0,1007.0,0.0
2022,5,12,14,1.0,23.8,62.0,1.2,8.0,1006.0,0.0
2022,5,12,15,1.0,24.2,59.0,0.4,26.0,1006.0,0.0
2022,5,12,16,1.0,24.6,57.0,1.4,53.0,1005.0,0.0
2022,5,12,17,1.0,25.2,58.0,1.1,7.0,1004.0,0.0
2022,5,12,18,1.0,24.1,63.0,0.7,118.0,1004.0,0.0
2022,5,12,19,1.0,22.9,75.0,0.3,270.0,1005.0,0.0
2022,5,12,20,1.0,21.9,81.0,0.0,333.0,1006.0,0.0
2022,5,12,21,1.0,21.9,81.0,0.0,328.0,1006.0,0.0
2022,5,12,22,1.0,22.3,77.0,2.4,38.0,1006.0,0.0
2022,5,12,23,1.0,22.0,78.0,2.3,30.0,1007.0,0.0
2022,5,13,0,1.0,21.6,80.0,1.7,35.0,1007.0,0.0
2022,5,13,1,1.0,21.3,79.0,3.0,36.0,1006.0,0.0
2022,5,13,2,1.0,20.7,82.0,3.6,21.0,1006.0,0.0
2022,5,13,3,1.0,20.2,86.0,2.8,16.0,1006.0,0.0
2022,5,13,4,1.0,19.9,89.0,2.3,353.0,1007.0,0.0
2022,5,13,5,1.0,19.7,81.0,3.1,27.0,1006.0,0.0
2022,5,13,6,1.0,19.2,81.0,3.9,42.0,1007.0,0.0
2022,5,13,7,1.0,18.9,82.0,2.4,19.0,1008.0,0.0
2022,5,13,8,1.0,18.1,83.0,3.8,359.0,1009.0,0.0
2022,5,13,9,1.0,18.1,83.0,4.3,12.0,1010.0,0.0
2022,5,13,10,1.0,19.4,75.0,4.9,28.0,1010.0,0.0
2022,5,13,11,1.0,20.5,69.0,4.9,21.0,1010.0,0.0
2022,5,13,12,1.0,21.8,66.0,4.6,40.0,1010.0,0.0
2022,5,13,13,1.0,21.6,69.0,4.3,21.0,1010.0,0.0
2022,5,13,14,1.0,21.3,68.0,5.3,21.0,1009.0,0.0
2022,5,13,15,1.0,22.5,64.0,4.7,28.0,1008.0,0.0
2022,5,13,16,1.0,22.7,62.0,4.8,18.0,1008.0,0.0
2022,5,13,17,1.0,21.9,63.0,5.4,40.0,1008.0,0.0
2022,5,13,18,1.0,21.0,67.0,4.0,26.0,1009.0,0.0
2022,5,13,19,1.0,19.6,71.0,2.9,32.0,1009.0,0.0
2022,5,13,20,1.0,19.0,69.0,3.7,32.0,1010.0,0.0
2022,5,13,21,1.0,18.6,71.0,3.6,23.0,1011.0,0.0
2022,5,13,22,1.0,18.1,74.0,2.2,32.0,1011.0,0.0
2022,5,13,23,1.0,17.9,74.0,3.8,43.0,1011.0,0.0
2022,5,14,0,1.0,17.3,76.0,2.1,27.0,1011.0,0.0
2022,5,14,1,1.0,16.9,78.0,2.1,33.0,1011.0,0.0
2022,5,14,2,1.0,16.5,78.0,2.2,37.0,1010.0,0.0
2022,5,14,3,1.0,16.5,80.0,2.2,7.0,1011.0,0.0
2022,5,14,4,1.0,16.7,78.0,2.3,17.0,1011.0,0.0
2022,5,14,5,1.0,16.7,79.0,2.1,43.0,1011.0,0.0
2022,5,14,6,1.0,16.9,79.0,2.5,41.0,1011.0,0.0
2022,5,14,7,1.0,17.3,78.0,2.2,12.0,1012.0,0.0
2022,5,14,8,1.0,17.4,77.0,3.0,31.0,1013.0,0.0
2022,5,14,9,1.0,18.6,70.0,2.4,51.0,1012.0,0.0
2022,5,14,10,1.0,20.1,64.0,2.5,31.0,1013.0,0.0
2022,5,14,11,1.0,21.2,57.0,3.7,18.0,1013.0,0.0
2022,5,14,12,1.0,21.3,52.0,3.6,29.0,1013.0,0.0
2022,5,14,13,0.0,20.8,49.0,4.2,13.0,1013.0,0.0
2022,5,14,14,0.0,19.3,51.0,4.8,21.0,1013.0,0.0
2022,5,14,15,0.0,17.7,69.0,2.7,11.0,1013.0,0.5
2022,5,14,16,0.0,16.8,79.0,3.9,6.0,1014.0,0.1
2022,5,14,17,0.0,16.8,79.0,3.9,6.0,1014.0,0.1
2022,5,14,18,0.0,16.0,85.0,3.4,358.0,1014.0,0.5
2022,5,14,19,0.0,15.0,87.0,1.5,354.0,1015.0,0.5
2022,5,14,20,1.0,14.6,91.0,0.9,324.0,1016.0,0.7
2022,5,14,21,0.0,14.4,91.0,1.2,324.0,1016.0,0.1
2022,5,14,22,1.0,14.4,91.0,0.7,335.0,1017.0,0.1
2022,5,14,23,1.0,14.7,94.0,0.0,335.0,1017.0,0.0
2022,5,15,0,0.0,14.6,96.0,0.9,284.0,1017.0,0.0
2022,5,15,1,1.0,14.5,96.0,0.9,336.0,1016.0,0.1
2022,5,15,2,1.0,14.5,93.0,1.3,340.0,1016.0,0.2
2022,5,15,3,1.0,14.8,93.0,1.0,325.0,1016.0,0.0
2022,5,15,4,2.0,14.7,96.0,0.0,346.0,1016.0,0.0
2022,5,15,5,2.0,14.0,97.0,0.2,353.0,1015.0,0.0
2022,5,15,6,2.0,13.8,99.0,0.2,357.0,1016.0,0.0
2022,5,15,7,1.0,15.0,93.0,2.1,357.0,1016.0,0.0
2022,5,15,8,1.0,17.2,77.0,2.2,22.0,1017.0,0.0
2022,5,15,9,1.0,17.9,74.0,2.2,3.0,1017.0,0.0
2022,5,15,10,1.0,19.9,65.0,2.4,45.0,1017.0,0.0
2022,5,15,11,1.0,20.4,61.0,3.0,9.0,1017.0,0.0
2022,5,15,12,1.0,21.1,58.0,2.5,33.0,1016.0,0.0
2022,5,15,13,1.0,21.3,55.0,3.1,8.0,1015.0,0.0
2022,5,15,14,1.0,21.8,49.0,1.4,63.0,1014.0,0.0
2022,5,15,15,1.0,21.5,52.0,2.2,346.0,1014.0,0.0
2022,5,15,16,1.0,21.1,50.0,1.3,2.0,1014.0,0.0
2022,5,15,17,1.0,21.4,49.0,0.4,299.0,1013.0,0.0
2022,5,15,18,1.0,20.6,55.0,0.6,266.0,1014.0,0.0
2022,5,15,19,1.0,19.3,67.0,0.6,277.0,1014.0,0.0
2022,5,15,20,1.0,17.4,80.0,0.5,271.0,1014.0,0.0
2022,5,15,21,1.0,16.8,87.0,0.0,200.0,1015.0,0.0
2022,5,15,22,1.0,16.9,80.0,0.4,264.0,1015.0,0.0
2022,5,15,23,1.0,16.0,83.0,0.7,284.0,1015.0,0.0
2022,5,16,0,1.0,17.1,71.0,1.1,258.0,1015.0,0.0
2022,5,16,1,1.0,16.5,78.0,1.0,276.0,1015.0,0.0
2022,5,16,2,1.0,14.1,92.0,0.3,243.0,1014.0,0.0
2022,5,16,3,1.0,13.1,94.0,0.0,220.0,1014.0,0.0
2022,5,16,4,1.0,12.3,97.0,0.0,227.0,1014.0,0.0
2022,5,16,5,2.0,11.5,98.0,0.1,237.0,1014.0,0.0
2022,5,16,6,1.0,12.1,99.0,1.1,274.0,1014.0,0.0
2022,5,16,7,1.0,15.8,89.0,0.0,241.0,1014.0,0.0
2022,5,16,8,1.0,18.6,61.0,2.4,272.0,1015.0,0.0
2022,5,16,9,1.0,20.3,60.0,1.7,281.0,1015.0,0.0
2022,5,16,10,1.0,21.6,54.0,2.0,246.0,1015.0,0.0
2022,5,16,11,1.0,22.8,52.0,2.4,220.0,1014.0,0.0
2022,5,16,12,1.0,23.2,49.0,3.1,204.0,1014.0,0.0
2022,5,16,13,1.0,24.1,47.0,2.9,206.0,1013.0,0.0
2022,5,16,14,1.0,25.1,44.0,2.2,228.0,1012.0,0.0
2022,5,16,15,1.0,25.4,44.0,2.3,223.0,1011.0,0.0
2022,5,16,16,1.0,25.2,40.0,2.6,221.0,1011.0,0.0
2022,5,16,17,1.0,25.3,40.0,1.7,236.0,1010.0,0.0
2022,5,16,18,1.0,24.2,42.0,2.5,210.0,1010.0,0.0
2022,5,16,19,1.0,22.7,52.0,2.2,204.0,1010.0,0.0
2022,5,16,20,1.0,21.3,55.0,1.9,202.0,1011.0,0.0
2022,5,16,21,1.0,20.1,60.0,1.6,198.0,1011.0,0.0
2022,5,16,22,1.0,16.8,78.0,0.4,194.0,1012.0,0.0
2022,5,16,23,1.0,14.8,89.0,0.0,220.0,1012.0,0.0
2022,5,17,0,1.0,13.8,92.0,0.6,212.0,1012.0,0.0
2022,5,17,1,1.0,13.1,94.0,0.0,223.0,1012.0,0.0
2022,5,17,2,1.0,13.4,93.0,0.0,223.0,1012.0,0.0
2022,5,17,3,1.0,12.9,96.0,0.0,221.0,1011.0,0.0
2022,5,17,4,1.0,12.8,98.0,0.0,219.0,1011.0,0.0
2022,5,17,5,1.0,12.4,98.0,0.0,226.0,1011.0,0.0
2022,5,17,6,2.0,12.5,99.0,0.0,230.0,1012.0,0.0
2022,5,17,7,1.0,17.6,86.0,1.4,141.0,1012.0,0.0
2022,5,17,8,1.0,20.5,67.0,2.4,182.0,1012.0,0.0
2022,5,17,9,1.0,22.1,54.0,2.8,209.0,1013.0,0.0
2022,5,17,10,1.0,23.7,49.0,3.3,186.0,1013.0,0.0
2022,5,17,11,1.0,24.8,47.0,3.1,195.0,1013.0,0.0
2022,5,17,12,1.0,25.6,37.0,3.6,200.0,1012.0,0.0
2022,5,17,13,1.0,26.3,34.0,2.6,194.0,1012.0,0.0
2022,5,17,14,1.0,26.3,34.0,2.6,194.0,1012.0,0.0
2022,5,17,15,1.0,27.1,30.0,2.4,209.0,1010.0,0.0
2022,5,17,16,1.0,27.2,26.0,1.7,209.0,1010.0,0.0
2022,5,17,17,1.0,27.2,26.0,1.7,209.0,1010.0,0.0
2022,5,17,18,1.0,25.4,39.0,1.6,209.0,1010.0,0.0
2022,5,17,19,1.0,22.4,61.0,0.0,175.0,1010.0,0.0
2022,5,17,20,1.0,19.1,69.0,0.0,179.0,1011.0,0.0
2022,5,17,21,1.0,17.8,82.0,0.0,181.0,1011.0,0.0
2022,5,17,22,1.0,16.9,89.0,0.2,183.0,1012.0,0.0
2022,5,17,23,1.0,16.6,89.0,0.0,181.0,1012.0,0.0
2022,5,18,0,1.0,16.3,90.0,0.0,179.0,1012.0,0.0
2022,5,18,1,1.0,16.1,91.0,0.0,175.0,1011.0,0.0
2022,5,18,2,1.0,15.9,94.0,0.2,177.0,1011.0,0.0
2022,5,18,3,1.0,15.7,93.0,0.0,180.0,1011.0,0.0
2022,5,18,4,1.0,15.8,95.0,0.0,182.0,1011.0,0.0
2022,5,18,5,1.0,15.8,96.0,0.0,185.0,1011.0,0.0
2022,5,18,6,1.0,16.4,94.0,0.2,187.0,1011.0,0.0
2022,5,18,7,1.0,17.7,97.0,0.0,188.0,1012.0,0.0
2022,5,18,8,1.0,20.4,78.0,1.2,110.0,1013.0,0.0
2022,5,18,9,1.0,22.4,68.0,2.1,138.0,1013.0,0.0
2022,5,18,10,1.0,23.4,62.0,1.8,124.0,1013.0,0.0
2022,5,18,11,1.0,24.6,56.0,1.9,122.0,1013.0,0.0
2022,5,18,12,1.0,25.7,50.0,1.9,144.0,1012.0,0.0
2022,5,18,13,1.0,24.6,55.0,1.2,166.0,1012.0,0.0
2022,5,18,14,1.0,22.3,78.0,0.1,248.0,1013.0,0.4
2022,5,18,15,1.0,23.7,66.0,1.5,41.0,1011.0,0.0
2022,5,18,16,1.0,23.7,69.0,0.1,41.0,1012.0,0.0
2022,5,18,17,1.0,23.5,73.0,0.8,345.0,1012.0,0.0
2022,5,18,18,1.0,22.5,73.0,1.5,5.0,1012.0,0.0
2022,5,18,19,1.0,21.8,75.0,1.6,14.0,1012.0,0.0
2022,5,18,20,2.0,20.6,86.0,1.0,331.0,1012.0,0.0
2022,5,18,21,1.0,20.2,89.0,1.7,360.0,1013.0,0.0
2022,5,18,22,1.0,19.5,92.0,0.9,323.0,1013.0,0.0
2022,5,18,23,0.0,19.0,92.0,0.8,329.0,1013.0,0.1
2022,5,19,0,0.0,18.3,96.0,0.5,345.0,1013.0,0.1
2022,5,19,1,0.0,17.9,95.0,1.1,342.0,1013.0,0.0
2022,5,19,2,0.0,17.6,96.0,0.7,352.0,1013.0,0.4
2022,5,19,3,0.0,17.7,98.0,0.0,47.0,1012.0,0.1
2022,5,19,4,0.0,17.6,98.0,0.2,49.0,1012.0,0.3
2022,5,19,5,0.0,17.4,97.0,0.5,324.0,1012.0,0.1
2022,5,19,6,1.0,17.1,96.0,0.0,80.0,1012.0,0.5
2022,5,19,7,1.0,17.1,96.0,0.0,98.0,1012.0,0.0
2022,5,19,8,1.0,17.9,95.0,0.0,93.0,1013.0,0.0
2022,5,19,9,1.0,18.3,93.0,0.0,83.0,1013.0,0.0
2022,5,19,10,1.0,18.3,89.0,1.2,86.0,1013.0,0.1
2022,5,19,11,1.0,18.7,84.0,1.2,107.0,1013.0,0.0
2022,5,19,12,0.0,18.9,88.0,0.0,67.0,1012.0,0.0
2022,5,19,13,0.0,18.4,89.0,0.5,38.0,1012.0,0.7
2022,5,19,14,0.0,18.2,94.0,1.0,54.0,1012.0,1.2
2022,5,19,15,0.0,18.3,96.0,0.4,51.0,1011.0,1.7
2022,5,19,16,0.0,18.3,96.0,0.4,51.0,1011.0,1.7
2022,5,19,17,0.0,18.3,95.0,0.2,97.0,1010.0,0.4
2022,5,19,18,0.0,18.3,97.0,0.0,98.0,1010.0,0.8
2022,5,19,19,0.0,18.1,98.0,0.6,132.0,1010.0,1.4
2022,5,19,20,1.0,17.9,99.0,0.4,108.0,1010.0,0.5
2022,5,19,21,1.0,17.8,98.0,0.1,85.0,1011.0,0.0
2022,5,19,22,2.0,17.9,97.0,0.8,93.0,1011.0,0.0
2022,5,19,23,2.0,17.7,95.0,1.2,116.0,1011.0,0.0
2022,5,20,0,2.0,17.7,95.0,1.2,116.0,1011.0,0.0
2022,5,20,1,2.0,17.4,96.0,0.4,75.0,1010.0,0.0
2022,5,20,2,2.0,17.3,98.0,0.0,86.0,1010.0,0.0
