year,month,day,hour,condition,temperature,rel_hum,wind_speed,wind_dir,pressure,precipitation
2022,1,1,0,1,2.3,90,0.2,299,1027.0,0.0
2022,1,1,1,1,2.0,88,2.3,268,1027.0,0.0
2022,1,1,2,1,0.2,91,2.0,232,1026.0,0.0
2022,1,1,3,1,-0.6,93,2.0,312,1026.0,0.0
2022,1,1,4,1,-0.8,94,1.0,303,1026.0,0.0
2022,1,1,5,1,0.2,96,1.8,184,1026.0,0.0
2022,1,1,6,1,1.6,97,1.1,244,1026.0,0.0
2022,1,1,7,1,2.1,94,1.5,327,1027.0,0.0
2022,1,1,8,1,1.5,90,1.9,220,1027.0,0.0
2022,1,1,9,1,5.4,61,1.2,328,1027.0,0.0
2022,1,1,10,1,8.3,42,2.7,310,1027.0,0.0
2022,1,1,11,1,10.3,36,1.8,238,1027.0,0.0
2022,1,1,12,1,12.0,34,0.2,306,1026.0,0.0
2022,1,1,13,1,12.5,33,0.0,294,1025.0,0.0
2022,1,1,14,1,13.0,31,0.7,299,1024.0,0.0
2022,1,1,15,1,13.6,31,0.7,329,1024.0,0.0
2022,1,1,16,1,12.8,32,2.0,229,1024.0,0.0
2022,1,1,17,1,9.7,50,2.6,304,1024.0,0.0
2022,1,1,18,1,5.7,65,3.2,241,1024.0,0.0
2022,1,1,19,3,3.5,75,1.7,268,1025.0,0.0
2022,1,1,20,1,2.1,85,1.2,235,1025.0,0.0
2022,1,1,21,1,1.3,88,2.0,308,1025.0,0.0
2022,1,1,22,1,0.5,89,1.5,224,1026.0,0.0
2022,1,1,23,2,-0.2,92,2.4,244,1026.0,0.0
2022,1,2,0,2,-0.7,93,2.8,338,1026.0,0.0
2022,1,2,1,2,-1.0,94,2.7,195,1026.0,0.0
2022,1,2,2,2,-1.3,95,1.9,147,1026.0,0.0
2022,1,2,3,2,-1.4,96,0.9,26,1026.0,0.0
2022,1,2,4,2,-1.6,97,1.2,126,1026.0,0.0
2022,1,2,5,2,-1.8,98,2.2,96,1025.0,0.0
2022,1,2,6,2,-2.1,97,1.5,256,1026.0,0.0
2022,1,2,7,2,-2.4,98,2.4,38,1026.0,0.0
2022,1,2,8,2,-0.8,99,2.2,142,1027.0,0.0
2022,1,2,9,2,4.4,98,0.2,35,1027.0,0.0
2022,1,2,10,1,8.9,67,0.2,124,1028.0,0.0
2022,1,2,11,1,11.5,49,0.1,134,1027.0,0.0
2022,1,2,12,1,12.4,48,1.8,38,1026.0,0.0
2022,1,2,13,1,12.7,45,0.9,43,1025.0,0.0
2022,1,2,14,1,13.1,38,3.2,44,1024.0,0.0
2022,1,2,15,1,12.9,39,2.7,30,1023.0,0.0
2022,1,2,16,1,12.5,41,3.1,129,1023.0,0.0
2022,1,2,17,1,11.2,47,1.0,123,1022.0,0.0
2022,1,2,18,3,7.7,65,1.8,30,1022.0,0.0
2022,1,2,19,3,5.5,80,3.2,315,1022.0,0.0
2022,1,2,20,3,3.8,82,1.4,215,1023.0,0.0
2022,1,2,21,1,2.2,87,1.9,269,1023.0,0.0
2022,1,2,22,1,1.9,90,0.0,152,1023.0,0.0
2022,1,2,23,1,1.4,91,1.6,169,1022.0,0.0
2022,1,3,0,1,0.5,93,1.8,174,1023.0,0.0
2022,1,3,1,2,-0.1,94,0.3,31,1022.0,0.0
2022,1,3,2,2,-0.7,95,2.2,327,1022.0,0.0
2022,1,3,3,2,-0.9,96,0.4,111,1021.0,0.0
2022,1,3,4,2,-1.0,97,0.6,94,1021.0,0.0
2022,1,3,5,2,-1.2,97,0.4,237,1022.0,0.0
2022,1,3,6,2,-1.3,98,0.1,336,1022.0,0.0
2022,1,3,7,2,-1.1,98,0.6,326,1022.0,0.0
2022,1,3,8,2,0.8,99,2.5,229,1023.0,0.0
2022,1,3,9,2,5.3,91,0.4,125,1023.0,0.0
2022,1,3,10,1,9.6,57,0.7,148,1023.0,0.0
2022,1,3,11,1,12.3,44,2.4,126,1023.0,0.0
2022,1,3,12,1,14.1,38,1.5,128,1022.0,0.0
2022,1,3,13,1,14.8,36,0.1,28,1021.0,0.0
2022,1,3,14,1,15.5,35,1.7,150,1020.0,0.0
2022,1,3,15,1,15.5,33,0.3,115,1019.0,0.0
2022,1,3,16,1,14.9,33,0.1,117,1019.0,0.0
2022,1,3,17,1,13.2,50,3.2,27,1019.0,0.0
2022,1,3,18,3,10.2,59,2.9,25,1019.0,0.0
2022,1,3,19,3,10.5,62,1.2,27,1020.0,0.0
2022,1,3,20,3,10.5,62,1.5,59,1020.0,0.0
2022,1,3,21,3,10.4,63,2.1,64,1020.0,0.0
2022,1,3,22,1,9.9,83,0.3,36,1021.0,0.0
2022,1,3,23,1,9.4,92,1.0,325,1021.0,0.3
2022,1,4,0,0,9.3,85,1.0,129,1021.0,0.0
2022,1,4,1,1,9.2,89,0.6,41,1021.0,0.0
2022,1,4,2,0,9.2,89,0.4,117,1021.0,0.0
2022,1,4,3,1,10.0,68,0.1,23,1021.0,0.0
2022,1,4,4,1,9.7,64,2.3,152,1020.0,0.0
2022,1,4,5,1,10.0,59,3.1,24,1021.0,0.0
2022,1,4,6,1,9.8,60,0.7,51,1021.0,0.0
2022,1,4,7,1,9.2,70,1.4,63,1021.0,0.0
2022,1,4,8,1,10.0,60,3.4,49,1020.0,0.0
2022,1,4,9,1,10.5,58,2.0,39,1021.0,0.0
2022,1,4,10,1,10.8,57,2.7,36,1021.0,0.0
2022,1,4,11,1,10.5,57,0.4,37,1020.0,0.0
2022,1,4,12,1,9.5,75,2.8,49,1020.0,0.0
2022,1,4,13,1,9.1,77,1.2,320,1019.0,0.0
2022,1,4,14,1,8.8,81,0.9,61,1018.0,0.0
2022,1,4,15,1,7.8,89,0.7,311,1018.0,0.3
2022,1,4,16,1,6.9,95,3.0,52,1018.0,1.3
2022,1,4,17,0,6.6,94,0.5,66,1019.0,0.2
2022,1,4,18,1,6.3,96,1.9,24,1019.0,0.4
2022,1,4,19,0,6.1,97,3.4,51,1020.0,0.9
2022,1,4,20,0,6.0,97,2.6,31,1019.0,0.5
2022,1,4,21,2,5.7,97,1.1,61,1020.0,0.7
2022,1,4,22,0,5.9,98,0.4,29,1020.0,0.9
2022,1,4,23,0,5.9,99,1.4,294,1020.0,1.3
2022,1,5,0,0,5.7,98,0.1,40,1019.0,1.4
2022,1,5,1,0,5.6,98,1.1,311,1020.0,1.6
2022,1,5,2,0,5.3,98,1.9,322,1019.0,4.2
2022,1,5,3,0,5.1,98,0.2,312,1020.0,3.2
2022,1,5,4,0,5.0,98,0.0,297,1019.0,2.9
2022,1,5,5,1,4.5,97,2.6,312,1020.0,0.1
2022,1,5,6,1,4.0,94,3.1,329,1021.0,0.0
2022,1,5,7,1,3.9,93,1.5,316,1021.0,0.0
2022,1,5,8,1,3.8,91,4.4,296,1022.0,0.0
2022,1,5,9,1,4.0,92,5.4,334,1022.0,0.0
2022,1,5,10,1,4.6,90,0.3,308,1023.0,0.0
2022,1,5,11,1,5.0,86,4.5,293,1024.0,0.0
2022,1,5,12,1,5.5,83,5.1,316,1024.0,0.0
2022,1,5,13,1,5.5,84,4.9,316,1023.0,0.0
2022,1,5,14,1,6.1,81,4.6,335,1022.0,0.0
2022,1,5,15,1,5.9,81,5.4,50,1022.0,0.0
2022,1,5,16,1,5.6,81,3.5,293,1023.0,0.0
2022,1,5,17,1,5.4,83,0.1,46,1024.0,0.0
2022,1,5,18,1,5.2,85,3.1,39,1025.0,0.0
2022,1,5,19,1,5.1,83,4.7,25,1025.0,0.0
2022,1,5,20,1,4.8,86,2.6,65,1025.0,0.0
2022,1,5,21,1,4.7,84,0.0,13,1026.0,0.0
2022,1,5,22,1,4.8,83,2.3,34,1027.0,0.0
2022,1,5,23,1,4.5,89,3.2,311,1027.0,0.0
2022,1,6,0,1,4.4,88,0.9,48,1027.0,0.0
2022,1,6,1,1,4.4,89,2.9,23,1027.0,0.0
2022,1,6,2,1,4.3,89,0.2,42,1027.0,0.0
2022,1,6,3,1,3.8,90,1.9,35,1026.0,0.0
2022,1,6,4,1,4.4,87,1.1,28,1026.0,0.0
2022,1,6,5,1,4.6,87,1.9,307,1027.0,0.0
2022,1,6,6,1,4.8,86,2.0,41,1027.0,0.0
2022,1,6,7,1,4.9,87,3.0,64,1027.0,0.0
2022,1,6,8,1,5.0,87,0.4,64,1028.0,0.0
2022,1,6,9,1,5.5,85,0.9,54,1028.0,0.0
2022,1,6,10,1,6.0,81,4.0,57,1029.0,0.0
2022,1,6,11,1,6.2,81,2.3,43,1029.0,0.0
2022,1,6,12,1,6.5,80,0.0,39,1028.0,0.0
2022,1,6,13,1,6.7,78,2.6,23,1028.0,0.0
2022,1,6,14,1,7.1,77,3.2,59,1027.0,0.0
2022,1,6,15,1,7.5,73,0.2,49,1027.0,0.0
2022,1,6,16,1,7.7,74,0.3,67,1027.0,0.0
2022,1,6,17,1,7.2,75,0.4,23,1027.0,0.0
2022,1,6,18,1,6.9,79,5.3,46,1027.0,0.0
2022,1,6,19,1,6.6,80,0.5,39,1028.0,0.0
2022,1,6,20,1,6.2,83,0.9,38,1028.0,0.0
2022,1,6,21,1,6.0,84,0.3,32,1029.0,0.0
2022,1,6,22,1,5.9,85,2.0,306,1029.0,0.0
2022,1,6,23,1,5.8,85,0.9,62,1029.0,0.0
2022,1,7,0,1,5.7,84,1.7,32,1029.0,0.0
2022,1,7,1,1,5.5,85,0.5,26,1029.0,0.0
2022,1,7,2,1,5.4,86,1.4,318,1029.0,0.0
2022,1,7,3,1,5.2,88,0.5,23,1029.0,0.0
2022,1,7,4,1,5.1,90,1.3,320,1028.0,0.0
2022,1,7,5,1,5.0,91,0.4,334,1028.0,0.0
2022,1,7,6,1,4.9,92,0.8,304,1028.0,0.0
2022,1,7,7,1,4.8,91,1.1,304,1029.0,0.0
2022,1,7,8,1,5.0,90,2.0,14,1029.0,0.0
2022,1,7,9,1,5.5,87,2.7,49,1029.0,0.0
2022,1,7,10,1,6.1,86,0.4,24,1029.0,0.0
2022,1,7,11,1,7.2,78,2.1,62,1029.0,0.0
2022,1,7,12,1,8.6,71,2.4,308,1028.0,0.0
2022,1,7,13,1,9.0,67,1.1,337,1027.0,0.0
2022,1,7,14,1,8.8,69,2.9,335,1026.0,0.0
2022,1,7,15,1,8.7,71,3.0,63,1026.0,0.0
2022,1,7,16,1,8.3,73,1.1,67,1026.0,0.0
2022,1,7,17,1,7.8,73,2.2,299,1026.0,0.0
2022,1,7,18,1,7.4,74,1.4,62,1027.0,0.0
2022,1,7,19,1,7.3,75,1.8,52,1027.0,0.0
2022,1,7,20,1,7.0,77,1.6,27,1027.0,0.0
2022,1,7,21,1,6.6,83,2.7,213,1027.0,0.0
2022,1,7,22,1,6.0,87,2.1,316,1027.0,0.0
2022,1,7,23,1,5.2,90,3.1,313,1027.0,0.0
2022,1,8,0,1,4.7,91,3.0,35,1027.0,0.0
2022,1,8,1,1,5.3,92,0.9,319,1027.0,0.0
2022,1,8,2,1,6.1,78,1.7,37,1027.0,0.0
2022,1,8,3,1,5.9,79,1.8,33,1026.0,0.0
2022,1,8,4,1,5.4,83,2.8,56,1025.0,0.0
2022,1,8,5,1,5.5,86,0.3,27,1025.0,0.0
2022,1,8,6,1,5.5,83,0.0,33,1025.0,0.0
2022,1,8,7,1,5.5,83,0.0,33,1025.0,0.0
2022,1,8,8,1,5.5,83,0.0,33,1025.0,0.0
2022,1,8,9,1,5.5,83,0.0,33,1025.0,0.0
2022,1,8,10,1,5.5,83,0.0,33,1025.0,0.0
2022,1,8,11,0,5.5,83,0.0,33,1025.0,0.0
2022,1,8,12,0,5.5,83,0.0,33,1025.0,0.0
2022,1,8,13,3,7.2,74,1.4,0,1023.0,0.0
2022,1,8,14,1,7.5,70,1.5,16,1023.0,0.0
2022,1,8,15,1,7.8,69,1.8,331,1022.0,0.0
2022,1,8,16,1,7.6,69,1.8,358,1022.0,0.0
2022,1,8,17,1,7.4,70,1.0,0,1022.0,0.0
2022,1,8,18,1,7.1,72,0.7,298,1023.0,0.0
2022,1,8,19,1,6.8,75,0.7,320,1023.0,0.0
2022,1,8,20,1,6.6,81,0.6,306,1024.0,0.0
2022,1,8,21,3,6.6,77,1.5,314,1024.0,0.0
2022,1,8,22,1,6.3,77,1.0,302,1024.0,0.0
2022,1,8,23,1,5.9,80,1.3,305,1023.0,0.0
2022,1,9,0,1,5.6,84,1.3,332,1023.0,0.0
2022,1,9,1,1,5.6,84,1.3,332,1023.0,0.0
2022,1,9,2,1,5.6,84,1.3,332,1022.0,0.0
2022,1,9,3,1,5.6,84,1.3,332,1022.0,0.0
2022,1,9,4,1,5.6,84,1.3,332,1022.0,0.0
2022,1,9,5,1,5.6,84,1.3,332,1021.0,0.0
2022,1,9,6,1,4.8,92,0.3,332,1022.0,0.0
2022,1,9,7,0,4.2,93,0.1,340,1022.0,0.0
2022,1,9,8,2,2.9,96,0.0,333,1022.0,0.0
2022,1,9,9,2,4.8,96,0.6,315,1023.0,0.0
2022,1,9,10,1,6.1,87,0.3,153,1023.0,0.0
2022,1,9,11,1,7.5,75,1.1,150,1023.0,0.0
2022,1,9,12,1,8.3,69,1.2,199,1021.0,0.0
2022,1,9,13,1,8.6,66,1.3,199,1020.0,0.0
2022,1,9,14,1,8.6,67,1.3,219,1019.0,0.0
2022,1,9,15,1,8.7,68,0.9,255,1019.0,0.0
2022,1,9,16,1,8.7,68,0.9,255,1019.0,0.0
2022,1,9,17,1,8.7,68,0.9,255,1019.0,0.0
2022,1,9,18,1,8.7,68,0.9,255,1019.0,0.0
2022,1,9,19,1,7.8,81,0.4,176,1020.0,0.0
2022,1,9,20,1,7.2,82,0.5,127,1020.0,0.0
2022,1,9,21,1,5.6,88,0.2,110,1020.0,0.0
2022,1,9,22,1,5.5,93,1.5,81,1020.0,0.0
2022,1,9,23,2,3.9,95,0.0,108,1020.0,0.0
2022,1,10,0,2,3.2,96,0.7,175,1020.0,0.0
2022,1,10,1,2,2.0,96,0.4,112,1019.0,0.0
2022,1,10,2,2,1.6,98,0.8,192,1019.0,0.0
2022,1,10,3,2,1.4,99,0.3,328,1018.0,0.0
2022,1,10,4,2,3.0,100,1.2,269,1018.0,0.0
2022,1,10,5,2,3.8,100,0.5,301,1018.0,0.0
2022,1,10,6,2,4.4,100,0.6,309,1019.0,0.0
2022,1,10,7,2,4.9,98,0.7,297,1020.0,0.0
2022,1,10,8,2,5.2,97,0.7,302,1020.0,0.0
2022,1,10,9,2,5.6,97,1.0,337,1021.0,0.0
2022,1,10,10,1,6.0,94,1.6,346,1021.0,0.0
2022,1,10,11,1,6.4,90,1.2,351,1022.0,0.0
2022,1,10,12,1,7.3,83,1.1,5,1021.0,0.0
2022,1,10,13,3,7.6,79,1.4,345,1021.0,0.0
2022,1,10,14,1,8.4,74,1.6,337,1021.0,0.0
2022,1,10,15,1,8.5,72,1.5,303,1020.0,0.0
2022,1,10,16,1,8.5,72,1.5,303,1020.0,0.0
2022,1,10,17,1,8.1,77,1.4,335,1021.0,0.0
2022,1,10,18,1,7.8,80,1.8,323,1022.0,0.0
2022,1,10,19,1,7.5,81,1.1,10,1023.0,0.0
2022,1,10,20,1,6.0,89,1.8,8,1024.0,0.0
2022,1,10,21,2,3.9,95,0.2,330,1024.0,0.0
2022,1,10,22,2,2.2,95,0.9,2,1025.0,0.0
2022,1,10,23,2,1.9,98,0.6,107,1026.0,0.0
2022,1,11,0,2,2.3,99,1.4,35,1026.0,0.0
2022,1,11,1,2,1.6,97,0.2,295,1026.0,0.0
2022,1,11,2,2,1.1,99,0.4,257,1026.0,0.0
2022,1,11,3,2,0.1,99,0.3,347,1026.0,0.0
2022,1,11,4,2,-0.2,99,0.8,268,1026.0,0.0
2022,1,11,5,2,-0.1,100,0.4,314,1026.0,0.0
2022,1,11,6,2,-0.5,100,0.7,278,1026.0,0.0
2022,1,11,7,2,-0.9,100,0.6,307,1026.0,0.0
2022,1,11,8,1,-1.4,100,0.1,30,1027.0,0.0
2022,1,11,9,2,0.2,100,0.0,41,1027.0,0.0
2022,1,11,10,2,3.9,100,2.1,52,1027.0,0.0
2022,1,11,11,1,6.5,81,1.0,160,1027.0,0.0
2022,1,11,12,3,8.0,70,1.1,228,1026.0,0.0
2022,1,11,13,3,9.4,63,0.6,60,1025.0,0.0
2022,1,11,14,0,9.9,56,1.2,78,1024.0,0.0
2022,1,11,15,3,9.9,59,0.9,126,1023.0,0.0
2022,1,11,16,3,9.8,55,0.8,125,1023.0,0.0
2022,1,11,17,3,8.8,62,1.6,139,1022.0,0.0
2022,1,11,18,3,8.8,62,1.6,139,1022.0,0.0
2022,1,11,19,2,3.1,88,0.7,338,1022.0,0.0
2022,1,11,20,2,1.8,93,0.1,152,1023.0,0.0
2022,1,11,21,2,0.9,97,0.0,152,1023.0,0.0
2022,1,11,22,2,0.1,97,0.2,153,1023.0,0.0
2022,1,11,23,2,-0.4,98,0.6,279,1023.0,0.0
2022,1,12,0,2,-0.2,99,0.4,268,1023.0,0.0
2022,1,12,1,2,-1.1,99,0.3,286,1022.0,0.0
2022,1,12,2,2,-0.9,100,0.3,298,1022.0,0.0
2022,1,12,3,2,-1.0,100,0.3,299,1021.0,0.0
2022,1,12,4,2,-1.3,100,0.0,141,1021.0,0.0
2022,1,12,5,2,-1.6,100,0.2,131,1020.0,0.0
2022,1,12,6,2,-2.1,100,0.2,124,1020.0,0.0
2022,1,12,7,2,-2.0,100,0.7,308,1021.0,0.0
2022,1,12,8,2,-1.3,100,0.7,285,1021.0,0.0
2022,1,12,9,2,-0.2,100,0.5,317,1022.0,0.0
2022,1,12,10,2,2.3,100,0.5,303,1022.0,0.0
2022,1,12,11,1,6.7,85,1.8,206,1022.0,0.0
2022,1,12,12,1,7.9,82,2.5,313,1021.0,0.0
2022,1,12,13,3,8.6,75,2.3,300,1021.0,0.0
2022,1,12,14,3,8.9,74,2.2,299,1020.0,0.0
2022,1,12,15,3,8.9,71,1.8,304,1020.0,0.0
2022,1,12,16,3,8.8,71,2.3,311,1020.0,0.0
2022,1,12,17,3,8.0,76,1.4,280,1021.0,0.0
2022,1,12,18,2,6.5,84,1.3,291,1021.0,0.0
2022,1,12,19,2,4.6,92,1.4,307,1022.0,0.0
2022,1,12,20,2,4.6,92,1.4,307,1022.0,0.0
2022,1,12,21,2,4.4,96,1.4,289,1024.0,0.0
2022,1,12,22,2,4.1,98,1.2,286,1025.0,0.0
2022,1,12,23,2,4.7,97,0.5,285,1025.0,0.0
2022,1,13,0,2,4.2,97,0.1,356,1025.0,0.0
2022,1,13,1,2,2.1,97,0.4,319,1026.0,0.0
2022,1,13,2,2,1.5,99,1.3,287,1026.0,0.0
2022,1,13,3,2,0.7,99,0.5,16,1026.0,0.0
2022,1,13,4,2,2.0,99,2.6,3,1027.0,0.0
2022,1,13,5,1,1.8,93,2.0,348,1027.0,0.0
2022,1,13,6,1,2.0,85,3.0,15,1028.0,0.0
2022,1,13,7,3,1.8,79,3.3,37,1028.0,0.0
2022,1,13,8,3,1.5,79,2.1,60,1029.0,0.0
2022,1,13,9,3,2.4,76,3.0,34,1029.0,0.0
2022,1,13,10,3,4.0,66,2.8,18,1030.0,0.0
2022,1,13,11,3,5.7,61,2.6,21,1030.0,0.0
2022,1,13,12,3,7.2,51,2.8,37,1029.0,0.0
2022,1,13,13,1,8.4,44,1.4,13,1027.0,0.0
2022,1,13,14,1,8.4,44,1.4,13,1027.0,0.0
2022,1,13,15,1,9.4,35,2.3,35,1025.0,0.0
2022,1,13,16,1,9.4,35,2.3,35,1025.0,0.0
2022,1,13,17,1,7.9,35,2.0,16,1025.0,0.0
2022,1,13,18,1,6.5,46,0.9,32,1025.0,0.0
2022,1,13,19,1,6.5,42,1.8,50,1024.0,0.0
2022,1,13,20,1,6.5,42,1.8,50,1024.0,0.0
2022,1,13,21,1,0.9,71,0.6,290,1025.0,0.0
2022,1,13,22,1,2.1,64,1.9,21,1025.0,0.0
2022,1,13,23,1,4.1,53,1.3,53,1025.0,0.0
2022,1,14,0,1,4.8,46,2.4,94,1024.0,0.0
2022,1,14,1,1,4.4,49,1.0,69,1023.0,0.0
2022,1,14,2,1,4.2,53,1.4,59,1023.0,0.0
2022,1,14,3,1,4.2,55,1.5,82,1022.0,0.0
2022,1,14,4,1,4.3,62,1.7,88,1021.0,0.0
2022,1,14,5,1,4.9,61,1.2,111,1021.0,0.0
2022,1,14,6,1,4.2,67,1.2,47,1021.0,0.0
2022,1,14,7,1,4.7,56,1.5,97,1021.0,0.0
2022,1,14,8,1,4.9,57,0.9,75,1022.0,0.0
2022,1,14,9,1,4.9,69,1.6,7,1022.0,0.0
2022,1,14,10,1,4.5,74,1.1,5,1023.0,0.0
2022,1,14,11,0,4.5,74,2.6,120,1023.0,0.0
2022,1,14,12,0,3.7,82,2.5,136,1021.0,0.0
2022,1,14,13,1,3.7,83,1.5,160,1020.0,0.3
2022,1,14,14,1,3.8,85,1.0,199,1019.0,0.0
2022,1,14,15,1,4.0,79,0.8,152,1019.0,0.0
2022,1,14,16,1,4.1,79,1.6,146,1019.0,0.0
2022,1,14,17,1,4.2,80,0.3,11,1019.0,0.0
2022,1,14,18,1,4.3,83,0.9,352,1019.0,0.0
2022,1,14,19,1,4.3,85,0.7,40,1020.0,0.0
2022,1,14,20,1,4.2,89,0.2,154,1020.0,0.0
2022,1,14,21,1,4.1,89,0.3,299,1021.0,0.0
2022,1,14,22,1,4.3,88,0.9,294,1021.0,0.0
2022,1,14,23,1,4.4,88,1.1,285,1022.0,0.0
2022,1,15,0,1,4.3,87,0.8,269,1021.0,0.0
2022,1,15,1,1,4.1,88,0.7,292,1021.0,0.0
2022,1,15,2,2,2.3,93,0.9,327,1021.0,0.0
2022,1,15,3,2,1.9,97,0.1,55,1021.0,0.0
2022,1,15,4,2,1.1,97,0.4,317,1021.0,0.0
2022,1,15,5,2,-0.3,97,0.6,346,1021.0,0.0
2022,1,15,6,2,0.2,99,0.5,356,1021.0,0.0
2022,1,15,7,2,1.8,100,0.6,124,1021.0,0.0
2022,1,15,8,2,2.6,99,0.9,358,1022.0,0.0
2022,1,15,9,1,4.2,94,0.3,172,1022.0,0.0
2022,1,15,10,1,6.2,78,1.2,133,1023.0,0.0
2022,1,15,11,1,7.4,68,1.6,331,1023.0,0.0
2022,1,15,12,1,8.6,65,1.2,314,1021.0,0.0
2022,1,15,13,1,9.7,61,1.7,308,1020.0,0.0
2022,1,15,14,1,10.3,60,1.7,270,1019.0,0.0
2022,1,15,15,1,10.6,59,1.5,196,1019.0,0.0
2022,1,15,16,1,10.2,61,1.2,260,1019.0,0.0
2022,1,15,17,1,9.4,67,1.2,271,1020.0,0.0
2022,1,15,18,1,8.9,70,1.1,285,1020.0,0.0
2022,1,15,19,1,8.5,75,0.6,270,1021.0,0.0
2022,1,15,20,3,8.2,77,0.5,275,1022.0,0.0
2022,1,15,21,3,8.0,79,0.2,205,1022.0,0.0
2022,1,15,22,1,7.6,82,0.6,264,1023.0,0.0
2022,1,15,23,1,7.4,85,0.7,282,1023.0,0.0
2022,1,16,0,1,7.2,87,0.3,101,1023.0,0.0
2022,1,16,1,1,6.8,89,0.2,328,1023.0,0.0
2022,1,16,2,1,6.8,89,0.2,17,1023.0,0.0
2022,1,16,3,2,6.7,90,0.3,279,1023.0,0.0
2022,1,16,4,2,6.1,93,0.6,8,1022.0,0.0
2022,1,16,5,2,5.7,95,0.3,125,1022.0,0.0
2022,1,16,6,2,4.8,95,1.5,358,1023.0,0.0
2022,1,16,7,2,3.6,96,1.1,329,1024.0,0.0
2022,1,16,8,2,4.4,99,0.4,334,1024.0,0.0
2022,1,16,9,2,6.5,93,0.3,268,1025.0,0.0
2022,1,16,10,3,8.9,76,0.9,77,1025.0,0.0
2022,1,16,11,1,10.9,59,1.4,82,1024.0,0.0
2022,1,16,12,1,12.1,58,0.6,330,1024.0,0.0
2022,1,16,13,1,12.6,54,1.2,78,1023.0,0.0
2022,1,16,14,1,12.5,55,0.9,113,1022.0,0.0
2022,1,16,15,1,12.5,54,1.3,316,1022.0,0.0
2022,1,16,16,1,12.0,58,1.6,12,1022.0,0.0
2022,1,16,17,1,11.5,61,0.5,292,1023.0,0.0
2022,1,16,18,3,10.3,70,0.8,274,1023.0,0.0
2022,1,16,19,3,9.3,78,0.4,211,1023.0,0.0
2022,1,16,20,3,9.0,77,1.3,271,1023.0,0.0
2022,1,16,21,3,8.9,78,0.5,271,1024.0,0.0
2022,1,16,22,1,8.0,82,0.6,261,1024.0,0.0
2022,1,16,23,1,7.6,85,1.0,277,1024.0,0.0
2022,1,17,0,1,7.0,89,0.7,277,1023.0,0.0
2022,1,17,1,2,6.0,90,0.4,310,1023.0,0.0
2022,1,17,2,2,5.3,94,0.5,225,1023.0,0.0
2022,1,17,3,2,5.0,95,0.5,341,1023.0,0.0
2022,1,17,4,2,4.6,96,0.1,316,1023.0,0.0
2022,1,17,5,2,4.3,97,0.5,298,1023.0,0.0
2022,1,17,6,2,3.5,97,0.5,87,1023.0,0.0
2022,1,17,7,2,2.9,98,0.2,91,1024.0,0.0
2022,1,17,8,2,2.1,98,0.7,356,1025.0,0.0
2022,1,17,9,2,3.5,100,0.3,201,1026.0,0.0
2022,1,17,10,2,7.1,98,0.7,348,1026.0,0.0
2022,1,17,11,3,11.0,66,0.9,11,1026.0,0.0
2022,1,17,12,3,12.5,57,1.4,45,1025.0,0.0
2022,1,17,13,1,13.3,54,2.0,353,1025.0,0.0
2022,1,17,14,1,13.8,51,1.4,2,1024.0,0.0
2022,1,17,15,1,13.7,50,1.9,25,1024.0,0.0
2022,1,17,16,1,13.6,49,2.0,8,1023.0,0.0
2022,1,17,17,1,13.0,53,0.9,2,1023.0,0.0
2022,1,17,18,3,10.2,69,0.3,314,1023.0,0.0
2022,1,17,19,1,7.2,83,0.2,67,1024.0,0.0
2022,1,17,20,3,9.1,67,2.6,33,1025.0,0.0
2022,1,17,21,3,7.8,69,3.1,42,1026.0,0.0
2022,1,17,22,3,6.8,73,2.6,38,1026.0,0.0
2022,1,17,23,3,6.3,78,2.7,44,1026.0,0.0
2022,1,18,0,2,5.5,81,1.7,43,1025.0,0.0
2022,1,18,1,2,4.7,86,1.5,18,1025.0,0.0
2022,1,18,2,2,4.4,85,1.2,38,1025.0,0.0
2022,1,18,3,2,2.1,93,0.6,300,1025.0,0.0
2022,1,18,4,2,1.6,97,1.2,324,1024.0,0.0
2022,1,18,5,2,0.5,97,0.7,322,1024.0,0.0
2022,1,18,6,2,0.0,98,0.5,296,1024.0,0.0
2022,1,18,7,2,-0.1,99,0.5,308,1024.0,0.0
2022,1,18,8,2,-0.1,99,0.5,308,1024.0,0.0
2022,1,18,9,2,2.5,100,0.5,290,1025.0,0.0
2022,1,18,10,2,5.3,94,0.6,292,1025.0,0.0
2022,1,18,11,2,8.1,76,1.0,310,1024.0,0.0
2022,1,18,12,3,10.1,66,0.9,269,1024.0,0.0
2022,1,18,13,3,11.7,60,1.7,233,1022.0,0.0
2022,1,18,14,3,12.9,54,1.3,260,1021.0,0.0
2022,1,18,15,3,13.6,46,1.5,253,1020.0,0.0
2022,1,18,16,3,13.6,48,0.8,185,1020.0,0.0
2022,1,18,17,1,12.6,50,0.7,253,1020.0,0.0
2022,1,18,18,3,9.2,71,0.3,236,1020.0,0.0
2022,1,18,19,1,6.1,85,0.2,201,1020.0,0.0
2022,1,18,20,2,4.2,90,0.1,203,1020.0,0.0
2022,1,18,21,2,3.2,93,0.1,203,1021.0,0.0
2022,1,18,22,2,2.5,95,0.4,302,1021.0,0.0
2022,1,18,23,2,2.0,96,0.1,211,1021.0,0.0
2022,1,19,0,2,1.7,98,0.0,216,1021.0,0.0
2022,1,19,1,2,1.0,98,0.2,234,1021.0,0.0
