year,month,day,hour,weekday,season,station_1,station_2,station_3,station_4,station_5,station_6,station_7,station_8,station_9,station_10,station_11,station_13,station_14,station_15,station_16,station_17,station_18,station_19,station_20,station_21,station_22,station_23,station_avg
2022,1,16,11.5,7,1,106.04166666666669,92.91666666666669,131.66666666666666,134.70833333333334,109.1818181818182,121.79166666666669,119.75,145.58333333333334,107.08333333333331,124.625,101.83333333333331,144.16666666666666,113.5,114.45833333333331,103.14285714285714,136.41666666666666,120.75,138.47619047619048,125.34782608695652,139.70833333333334,99.1904761904762,108.125,119.9301894581045
2022,1,17,11.5,1,1,123.54166666666669,98.25,156.625,145.38095238095238,136.83333333333334,143.79166666666666,144.5,179.04166666666666,117.54166666666669,148.54166666666666,123.65217391304348,182,138.95833333333334,140.45833333333334,130.04166666666666,151,151.04347826086956,164.83333333333334,156,175.58333333333334,114.54166666666669,135.29166666666666,143.5205274797666
2022,1,18,11.5,2,1,168.79166666666666,125.91666666666669,227.20833333333331,231.5,189.45833333333331,228.69565217391303,209.1304347826087,245.20833333333331,169.04166666666666,227.54166666666663,185.79166666666663,249.625,197.6818181818182,191.0434782608696,180.27272727272728,208.45833333333331,206,234.625,208.95833333333331,243.125,179.45454545454547,202.45454545454547,204.99923643550122
2022,1,19,11.5,3,1,161.54166666666666,82.45833333333333,196.70833333333331,160.625,172.66666666666666,178.25,188.375,190.875,118.75,164.70833333333334,154.41666666666666,197.16666666666663,173.5,175.625,141.16666666666666,181.66666666666663,205.30434782608697,204.29166666666663,206.08695652173915,216.54166666666663,136.34782608695653,173.83333333333334,171.85935441370222
2022,1,20,11.5,4,1,152.16666666666666,120.25,191.95833333333331,210.45833333333331,169.83333333333334,178.625,192.5,200.29166666666663,161.58333333333334,167.70833333333334,170.875,212.04166666666663,174.875,165.83333333333334,166.6086956521739,177.125,178.1818181818182,194.1818181818182,193.91666666666663,210.70833333333331,153.125,175.625,178.11237872799137
2022,1,21,11.5,5,1,74.79166666666667,75.85714285714286,98.70833333333331,118.91666666666669,79.41666666666667,95.25,99.54166666666669,95.47619047619048,93.25,82.875,92.79166666666669,104.65217391304348,89.79166666666667,88.58333333333333,92.875,84.83333333333333,88.75,97,95.58333333333331,121.1304347826087,78.83333333333333,78.04166666666667,92.13405797101449
2022,1,22,11.5,6,1,40.66666666666666,18.08333333333333,49.375,60.66666666666666,43.875,36.91666666666666,55.04166666666666,47.458333333333336,44.79166666666666,38.625,53.375,53.54166666666666,46.66666666666666,52.66666666666666,62.208333333333336,47.708333333333336,44.208333333333336,58.125,47.75,53.125,43.708333333333336,46.125,47.48674242424243
2022,1,23,11.5,7,1,34.458333333333336,31.25,29.45833333333333,32.541666666666664,30.5,26.70833333333333,32.833333333333336,30.33333333333333,29.25,21.791666666666668,27.95833333333333,33.541666666666664,28.95833333333333,31.875,23.70833333333333,23.65217391304348,29.375,38.66666666666666,33.666666666666664,30.916666666666668,16.75,34.208333333333336,29.6546442687747
2022,1,24,11.5,1,1,58.29166666666666,71.625,57.75,59.29166666666666,54.208333333333336,58.41666666666666,59.04166666666666,62.083333333333336,49.375,40.75,47.833333333333336,75.41666666666667,48.208333333333336,55.875,47.958333333333336,49.708333333333336,54.958333333333336,61.875,62.875,64.25,33.833333333333336,59.875,56.06818181818182
2022,1,25,11.5,2,1,74.8695652173913,72.83333333333333,93.125,102.04545454545456,80.20833333333333,83.58333333333333,99.20833333333331,99.45833333333331,79.70833333333333,69.41666666666667,83.25,114.41666666666669,81.875,85.625,79.8,85.3913043478261,87.625,99.125,97.04166666666669,104.58333333333331,78.75,95.7391304347826,88.53085399449036
2022,1,26,11.5,3,1,51.27272727272727,43.91666666666666,61.208333333333336,68.125,57.25,48.869565217391305,68.04347826086956,62.208333333333336,47.5,43.125,58.41666666666666,71.45833333333333,56.875,62.91666666666666,58.09090909090909,56.875,57.66666666666666,68.79166666666667,67.25,66.33333333333333,58.5,61.375,58.91219756857108
2022,1,27,11.5,4,1,46,51.21739130434783,45.125,49.82608695652174,43.5,38.75,47.208333333333336,47.91666666666666,39.333333333333336,29.70833333333333,41.708333333333336,51.375,41.91666666666666,44.333333333333336,44.79166666666666,36.833333333333336,44.41666666666666,52.91666666666666,51.208333333333336,50.04347826086956,31.39130434782609,45.875,44.33613306982872
2022,1,28,11.5,5,1,54.65217391304348,50.82608695652174,57.73913043478261,71.44444444444444,52.130434782608695,52.78260869565217,61.34782608695652,58,48.82608695652174,42.56521739130435,57.73913043478261,66.47826086956522,54.130434782608695,58.34782608695652,52.285714285714285,50.04347826086956,53.78260869565217,64.5909090909091,61.04347826086956,62.21739130434783,48.34782608695652,59.78260869565217,56.322894387123625
2022,1,29,11.5,6,1,61.958333333333336,56.29166666666666,67.95833333333333,76.19047619047619,61.583333333333336,66.91666666666667,66.91666666666667,72.45833333333333,53.708333333333336,53.875,60.29166666666666,73.83333333333333,59.625,62.875,65.04166666666667,62.79166666666666,62,75.83333333333333,65.70833333333333,74.66666666666667,52.41666666666666,71.41666666666667,64.7435064935065
2022,1,30,11.5,7,1,75.16666666666667,60.75,81.75,87.8695652173913,75.625,82.04166666666667,78.375,87.5,74.5,68.125,70,78.20833333333333,75.20833333333333,77,76.95833333333333,72.95833333333333,76.70833333333333,87.125,82.91666666666667,88.16666666666667,59.66666666666666,72.75,76.78952569169961
2022,1,31,11.5,1,1,94.29166666666669,60,91.58333333333331,89,92.25,84.45833333333333,93.08333333333331,101.08333333333331,79.79166666666667,76.04166666666667,75.04166666666667,95.58333333333331,85.16666666666667,85.79166666666667,88.20833333333333,82.79166666666667,90.83333333333331,104.5,94.08333333333331,99.5,97.20833333333331,106.375,89.39393939393939
2022,2,1,11.5,2,1,158.7826086956522,122.5,136.45833333333334,146.08333333333334,132.625,150.08333333333334,125,126.625,168.375,111.66666666666669,148.66666666666666,160.70833333333334,122.45833333333331,122.66666666666669,154.54166666666666,160.875,135.45833333333334,133.91666666666666,127.29166666666669,139.58333333333334,195.0434782608696,151.5,142.31406455862978
2022,2,2,11.5,3,1,46.54166666666666,37.708333333333336,61.583333333333336,64.29166666666667,51.25,60.30434782608695,55.79166666666666,62.583333333333336,55.625,56.04166666666666,56.79166666666666,61.625,49.25,59.875,69.33333333333333,70.91304347826087,54.708333333333336,64.41666666666667,51.125,66.45833333333333,54.04166666666666,54.958333333333336,57.5098814229249
2022,2,3,11.5,4,1,67.875,60.81818181818182,69.79166666666667,67.25,62.708333333333336,75.125,69.95833333333333,71.08333333333333,59.375,63.208333333333336,56.208333333333336,64.47826086956522,62.458333333333336,67.875,65.29166666666667,66.95833333333333,65.5,75.875,63.708333333333336,74.83333333333333,57.458333333333336,70.45833333333333,66.28620194035213
2022,2,4,11.5,5,1,64,49.04166666666666,73.20833333333333,62.47058823529412,67,72.58333333333333,73.41666666666667,78.08333333333333,61.708333333333336,66.5,59.41666666666666,86.25,64,71.41666666666667,58.66666666666666,68.95833333333333,71,82.41666666666667,73.26086956521739,76.70833333333333,54.91666666666666,75,68.6374147485081
2022,2,5,11.5,6,1,75.45833333333333,62.79166666666666,82.16666666666667,73.625,75.04166666666667,90.625,78.75,87.27272727272727,64.75,78.58333333333333,65.70833333333333,79.04166666666667,75.22727272727273,78.625,60.41666666666666,78.20833333333333,79.58333333333333,88.375,78.25,85.45833333333333,63.708333333333336,62.583333333333336,75.64772727272725
2022,2,6,11.5,7,1,64.54166666666667,60.708333333333336,78.83333333333333,83.29166666666667,64.125,82.08333333333333,71.16666666666667,82.45833333333333,70.66666666666667,77.125,73.08333333333333,81.29166666666667,67.08333333333333,74.625,69.25,82.625,67.75,78.33333333333333,68.875,84.25,60.41666666666666,58.208333333333336,72.76325757575758
2022,2,7,11.5,1,1,27.416666666666668,21.08333333333333,30.375,29.39130434782609,27.166666666666668,33.708333333333336,30.875,32.333333333333336,28.625,28.791666666666668,30.5,24.5,29.95833333333333,33.666666666666664,33.36363636363637,28.70833333333333,28.541666666666668,35.416666666666664,24.666666666666668,28.33333333333333,24.541666666666668,28.125,29.094921547490717
2022,2,8,11.5,2,1,30.666666666666668,22.75,61.91666666666666,29.952380952380956,25.20833333333333,39.130434782608695,30.45833333333333,38.41666666666666,29.08333333333333,29.58333333333333,30.25,37.083333333333336,26.416666666666668,36.25,29.772727272727277,33.77272727272727,27.45833333333333,36.458333333333336,22.2,39.583333333333336,26.666666666666668,30.33333333333333,32.42780016426262
2022,2,9,11.5,3,1,36.958333333333336,31.20833333333333,47.79166666666666,45.333333333333336,37.083333333333336,46.375,44.73913043478261,53.125,35.375,41.083333333333336,39.333333333333336,45.458333333333336,38.66666666666666,42.47619047619048,42.29166666666666,54.25,41.16666666666666,51.29166666666666,37.75,53.40909090909091,37.958333333333336,39.54166666666666,42.8484581130332
2022,2,10,11.5,4,1,46.34782608695652,35.08695652173913,52.458333333333336,45.75,43.04166666666666,64.875,51.391304347826086,60.526315789473685,39.29166666666666,39.208333333333336,40.333333333333336,53.958333333333336,46.16666666666666,54.875,40.708333333333336,49.833333333333336,48.54166666666666,59.04166666666666,48.66666666666666,56.5,40.66666666666666,45.81818181818182,48.322147783220174
2022,2,11,11.5,5,1,59.625,43.208333333333336,67.04166666666667,61.869565217391305,60.375,70.16666666666667,63.5,88.95,51.708333333333336,55,56.91666666666666,69.875,64.5,60.69565217391305,42.57142857142857,64.70833333333333,62.333333333333336,64.94444444444444,65.625,74.91666666666667,41.333333333333336,55.41666666666666,61.149140473053514
2022,2,12,11.5,6,1,64.95833333333333,48.833333333333336,77.66666666666667,78.43478260869566,64.375,76.20833333333333,71,95.9090909090909,61.125,54.91666666666666,70.16666666666667,88.56521739130434,68.25,68.70833333333333,65.875,79.31818181818181,66.45833333333333,80.17391304347827,73.45833333333333,91.45833333333331,51.75,69.83333333333333,71.24740238351897
2022,2,13,11.5,7,1,42.5,33.458333333333336,57,55.583333333333336,43.583333333333336,51.833333333333336,56.41666666666666,66.70833333333333,44.583333333333336,39.375,51.41666666666666,63.125,50.16666666666666,60.09090909090909,64.41666666666667,58.25,46.16666666666666,64.29166666666667,46.75,72.41666666666667,36.41666666666666,42.583333333333336,52.14238980716254
2022,2,14,11.5,1,1,54.25,22.95833333333333,63.208333333333336,62.75,52.41666666666666,60.54166666666666,64.9090909090909,74.375,48.09090909090909,45.78260869565217,56.30434782608695,70.91666666666667,61.833333333333336,66.58333333333333,55.708333333333336,48.458333333333336,64,73.66666666666667,62.583333333333336,73.5,55.16666666666666,62.458333333333336,59.1119071146245
2022,2,15,11.5,2,1,71.95833333333333,51.25,90.95833333333331,94.5,77.91666666666667,67.25,93.7391304347826,106.47826086956522,67.70833333333333,70.45833333333333,77.9090909090909,110.25,84.45833333333333,90.75,67.08333333333333,68.66666666666667,84.30434782608695,112.58333333333331,81.20833333333333,99.04166666666669,83.22727272727273,103.54166666666669,84.32915618636963
2022,2,16,11.5,3,1,96.5,83.63636363636364,108.29166666666669,114.21739130434784,104.875,88.04347826086956,104.41666666666669,120,95.83333333333331,96.33333333333331,92.47826086956522,126.33333333333331,96.91666666666669,107.70833333333331,89.625,100.79166666666669,107.54166666666669,119.04166666666669,115.33333333333331,118.25,90.83333333333331,100.29166666666669,103.51328003353696
2022,2,17,11.5,4,1,40.13636363636363,25.70833333333333,42.04166666666666,47.45454545454545,40,43.91304347826087,41.5,41.29166666666666,44.66666666666666,35.916666666666664,39.29166666666666,45.333333333333336,46.95454545454545,47.5,48.04166666666666,36.16666666666666,44.708333333333336,50.625,42.458333333333336,41.458333333333336,37.5,49.3,42.36212869804767
2022,2,18,11.5,5,1,29.791666666666668,20,31.916666666666668,31.08333333333333,30.166666666666668,39.375,29.105263157894736,36.708333333333336,30.83333333333333,26.70833333333333,21.88888888888889,35.416666666666664,34.166666666666664,35.416666666666664,37.91666666666666,23.791666666666668,26.875,37.66666666666666,29.33333333333333,32.125,24.70833333333333,31.45833333333333,30.747840244550776
2022,2,19,11.5,6,1,39.04166666666666,28.83333333333333,45.625,46,39.875,51.66666666666666,44,52.708333333333336,38.083333333333336,38,35.583333333333336,52.708333333333336,48.60869565217392,50,42.25,34.5,40.125,52.41666666666666,39.66666666666666,49.91666666666666,38.16666666666666,47.958333333333336,43.442440711462446
2022,2,20,11.5,7,1,64.04166666666667,48.86363636363637,73.625,76.83333333333333,66.58333333333333,80.33333333333333,71.83333333333333,79.625,57.625,64.95833333333333,53.875,72.33333333333333,66.83333333333333,69.58333333333333,56.125,54.833333333333336,65.20833333333333,80.58333333333333,75.04166666666667,76.83333333333333,56.833333333333336,69.95833333333333,67.38016528925618
2022,2,21,11.5,1,1,49.125,33.458333333333336,62.5,61.04761904761905,50.75,68.16666666666667,59.09090909090909,68.16666666666667,43.79166666666666,61.333333333333336,48.29166666666666,67.16666666666667,52.25,55.958333333333336,42.5,47.91666666666666,53.54166666666666,71.26086956521739,60.458333333333336,63.375,53.125,64.08333333333333,56.24353322895813
2022,2,22,11.5,2,1,67.95,46.333333333333336,87.66666666666667,84.375,66.20833333333333,102.41666666666669,85.41666666666667,101.625,56.708333333333336,85.875,60,94.54166666666669,76.875,77.70833333333333,55.54166666666666,63.29166666666666,82.41666666666667,93.79166666666669,79.20833333333333,93.25,72.875,84.79166666666667,78.13030303030304
2022,2,23,11.5,3,1,56.16666666666666,43.54166666666666,75.66666666666667,71.625,58.083333333333336,90.45833333333331,66.38095238095238,84.91666666666667,56.79166666666666,71.66666666666667,54.5,92.25,68.83333333333333,66.83333333333333,58.375,58.083333333333336,65.69565217391305,73.75,68.47826086956522,91.15,61.22727272727273,73.83333333333333,68.55941537053197
2022,2,24,11.5,4,1,76.95652173913044,43.29166666666666,96.625,84.79166666666667,87,106.79166666666669,93.41666666666669,113.54545454545456,71.875,86.29166666666667,78.08333333333333,109.625,83.875,91.29166666666669,75.79166666666667,67.875,97.20833333333331,107.52380952380952,101.5,112.16666666666669,96.66666666666669,103.625,90.26442965795732
2022,2,25,11.5,5,1,79.47826086956522,40.52173913043478,86.625,81.47826086956522,76.04166666666667,94.69565217391305,84.54166666666667,99.625,61.29166666666666,76.91666666666667,67.08695652173913,90.58333333333331,76,89.04166666666667,67.125,63.708333333333336,87.83333333333333,98.5,86.29166666666667,93.66666666666669,79.08333333333333,99.25,80.88117588932806
2022,2,26,11.5,6,1,65.58333333333333,43.208333333333336,78.66666666666667,79.83333333333333,70.875,79.83333333333333,81.95833333333333,91.625,59.458333333333336,65.08333333333333,63.708333333333336,89.58333333333333,70.79166666666667,83.83333333333333,61.16666666666666,62.625,80.75,91.25,75.20833333333333,79.83333333333333,80.08333333333333,89.16666666666667,74.73295454545453
2022,2,27,11.5,7,1,84.58333333333333,49.41666666666666,83.20833333333333,83.33333333333333,72.75,91.91666666666669,84.79166666666667,97.04166666666669,68.83333333333333,70.04166666666667,65.25,90.83333333333331,87.25,92.20833333333331,74,65.58333333333333,85.5,92.58333333333331,85.08333333333333,79.125,73.95,82.91666666666667,80.00909090909092
2022,2,28,11.5,1,1,94.83333333333331,67.875,88.41666666666667,88.70833333333333,82.375,96.1304347826087,87.625,94.70833333333331,79.6086956521739,61.142857142857146,71.33333333333333,104.70833333333331,89.08333333333333,96.70833333333331,81.73913043478261,72.125,98.25,95.125,96.41666666666669,86.91666666666667,84.08333333333333,87.66666666666667,86.61724778844345
2022,3,1,11.5,2,2,72.33333333333333,46.458333333333336,67.58333333333333,70.95833333333333,72.625,71.6086956521739,78.5,64.58333333333333,73.29166666666667,46.625,62.66666666666666,68.91666666666667,76.125,87.58333333333333,67.91666666666667,54.75,83.54166666666667,81.33333333333333,80.54166666666667,59.333333333333336,68.33333333333333,85.79166666666667,70.06365283267456
2022,3,2,11.5,3,2,49.91666666666666,42.5,57.04166666666666,48.78260869565217,56.08695652173913,64.41666666666667,61.18181818181818,53.54166666666666,51.583333333333336,46,46.375,55.29166666666666,55.5,69.25,60.21739130434783,61.41666666666666,68.54166666666667,65.47826086956522,56.333333333333336,54.08695652173913,60.625,56.91666666666666,56.41290873158462
2022,3,3,11.5,4,2,68.625,64.30434782608695,81.5,73.79166666666667,72.58333333333333,99.04166666666669,79.45833333333333,90.625,64.125,67.47826086956522,76,85.83333333333333,72.33333333333333,89.33333333333333,86.41666666666667,75.45833333333333,81.1304347826087,87.375,72.08333333333333,87.04166666666667,66.95454545454545,72.79166666666667,77.92201161815787
2022,3,4,11.5,5,2,69.08333333333333,51.375,81.17391304347827,90.82608695652172,81.29166666666667,79.29166666666667,90.54166666666669,87.57894736842105,71.75,67.29166666666667,82.08333333333333,110.1304347826087,78.70833333333333,94.1818181818182,82.79166666666667,67.91666666666667,87.875,94.54545454545456,80.25,79.45833333333333,91.70833333333331,87.875,82.16946916113496
2022,3,5,11.5,6,2,76.58333333333333,51.29166666666666,75.66666666666667,78.45833333333333,77.625,77.79166666666667,85.29166666666667,71.29166666666667,81.125,64.41666666666667,73.875,63.208333333333336,78.68181818181819,85.5,94.34782608695652,66.16666666666667,93,92.75,81.16666666666667,61.75,80.66666666666667,71.75,76.4729383758534
2022,3,6,11.5,7,2,43.125,34.791666666666664,45.708333333333336,51,49.75,46.75,50.91666666666666,42.833333333333336,40.91666666666666,42.41666666666666,41.34782608695652,29,48.208333333333336,46.708333333333336,55.375,43.04166666666666,57.625,54.208333333333336,42.66666666666666,35.541666666666664,43.958333333333336,48.458333333333336,45.19762845849802
2022,3,7,11.5,1,2,26.875,17.291666666666668,30.291666666666668,27.25,26.347826086956523,37.583333333333336,30.83333333333333,31.916666666666668,33,25.416666666666668,24.47826086956522,34.375,33.125,29.541666666666668,42.75,30.125,32.875,36.125,24.45833333333333,29.166666666666668,41.333333333333336,32.5625,30.80554183135705
2022,3,8,11.5,2,2,41.70588235294117,32.111111111111114,40.9,42.85,39.26315789473684,47.578947368421055,40.6,39.4,28.83333333333333,30.8,34.44444444444444,44.68421052631579,47.31578947368421,33.05263157894737,43.78947368421053,40.89473684210526,43.5,51.578947368421055,36,37.9,34.8125,50.4,40.10978027175782
2022,3,9,11.5,3,2,37.142857142857146,68.5,35.958333333333336,31.791666666666668,35.5,44.5,35.166666666666664,34.416666666666664,29.58333333333333,31.875,26.375,28.43478260869565,38.708333333333336,33.291666666666664,43.8,37.583333333333336,37.583333333333336,44,30.347826086956523,33.375,41.54166666666666,39.333333333333336,37.21858178053831
2022,3,10,11.5,4,2,43.958333333333336,40.04166666666666,49.875,43.130434782608695,46.54166666666666,61.29166666666666,49.21739130434783,50.79166666666666,39.208333333333336,45.04166666666666,37.708333333333336,58.54166666666666,49.208333333333336,41.90476190476191,54.083333333333336,45.958333333333336,45.69565217391305,57.708333333333336,44.875,48.54166666666666,45.45454545454545,46.625,47.51830843728077
2022,3,11,11.5,5,2,65.875,50.5,68.20833333333333,60.625,61.16666666666666,78.66666666666667,64.875,73.95833333333333,50.29166666666666,63.91666666666666,54.60869565217392,83.625,75.22727272727273,61.66666666666666,77.58333333333333,59.958333333333336,78.91666666666667,76.41666666666667,69.79166666666667,65.33333333333333,50.083333333333336,56.41666666666666,65.80504401724758
2022,3,12,11.5,6,2,51,44.91666666666666,53.5,52.25,51.5,60.375,53.125,55.5,42.333333333333336,53.66666666666666,44.5,71.66666666666667,55.708333333333336,45.125,70.34782608695652,51.708333333333336,46.66666666666666,57.79166666666666,45.458333333333336,50.5,40.958333333333336,44.208333333333336,51.94573451910407
2022,3,13,11.5,7,2,57.625,57.91666666666666,64.66666666666667,61.583333333333336,61.083333333333336,65.29166666666667,64.5,72.70833333333333,51.833333333333336,67.16666666666667,54.875,98.75,64.20833333333333,56.458333333333336,69.08333333333333,60.625,59.333333333333336,68.125,58.833333333333336,61.833333333333336,56.04166666666666,60.208333333333336,63.30681818181817
2022,3,14,11.5,1,2,70,59.208333333333336,79.54166666666667,77.95833333333333,77.66666666666667,79.625,80.83333333333333,79.125,67.125,68.375,76.04166666666667,71.5,91.125,86.83333333333333,89.66666666666667,83.70833333333333,89.75,88.54166666666667,79.75,76.66666666666667,66.25,82.58333333333333,78.26704545454545
2022,3,15,11.5,2,2,75.82608695652173,81.10526315789474,90.20833333333331,90.16666666666669,87.70833333333333,97.33333333333331,93.58333333333331,87,81.34782608695652,81.20833333333333,81.04166666666667,97.70833333333331,96.33333333333331,93.33333333333331,98.29166666666669,88.45833333333333,101.29166666666669,96.54166666666669,93.04166666666669,83.66666666666667,91.875,106.84210526315788,90.63240673323627
2022,3,16,11.5,3,2,59.833333333333336,51.60869565217392,63.833333333333336,67.29166666666667,66.95833333333333,71.625,64.8695652173913,58.91666666666666,61.083333333333336,60.458333333333336,65,61.708333333333336,73.41666666666667,64.58333333333333,80.81818181818181,60.5,71.20833333333333,62.42857142857143,65.28571428571429,55.91666666666666,53.5,47.07692307692308,63.08731749146769
2022,3,17,11.5,4,2,13.083333333333334,57,8.208333333333334,7.333333333333333,12.583333333333334,6.291666666666667,10.875,3.8333333333333335,7.875,6.083333333333333,15.541666666666666,1.8333333333333333,17.708333333333332,12.75,20.625,11.375,19.08333333333333,15.791666666666666,6.125,5.958333333333333,13.958333333333334,13.125,13.047348484848483
2022,3,18,11.5,5,2,27.875,26.772727272727277,31.541666666666668,36.333333333333336,38.47826086956522,35.375,35.583333333333336,35.166666666666664,15.5,19,34.75,33.5,38.66666666666666,25.041666666666668,40.54166666666666,27,33.541666666666664,44.208333333333336,29.75,23.25,46.75,35.416666666666664,32.456484309498144
2022,3,19,11.5,6,2,42.208333333333336,38.04166666666666,51.083333333333336,56.125,49.04166666666666,53.54166666666666,51.15,53.625,38.083333333333336,38.958333333333336,52.5,58.125,61.458333333333336,51.29166666666666,58.333333333333336,46.583333333333336,57.458333333333336,60.708333333333336,50.16666666666666,43.958333333333336,60.91666666666666,53.79166666666666,51.23409090909092
2022,3,20,11.5,7,2,35.583333333333336,18.875,31.95833333333333,37.41666666666666,39.083333333333336,28.916666666666668,34.041666666666664,28.83333333333333,31.541666666666668,23.045454545454547,42.083333333333336,22.541666666666668,39.708333333333336,33.375,57.75,37.208333333333336,38.25,40,32.25,24.33333333333333,43.333333333333336,39.41666666666666,34.52479338842976
2022,3,21,11.5,1,2,7.041666666666667,2.875,6.458333333333333,3.333333333333333,5.5,3.208333333333333,7.476190476190476,6.416666666666667,4.833333333333333,5.625,11.541666666666666,1.4166666666666667,10.541666666666666,7.541666666666667,21.541666666666668,16.875,7.875,8.869565217391305,,5,9.458333333333334,7.291666666666667,7.65336931874199
